STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,NO,Norway,2020,,3.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,NO,Norway,2021,,3.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,NO,Norway,2022,,2.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,NO,Norway,2023,,2.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,NO,Norway,2024,,2.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2015,,4.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2016,,3.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2017,,3.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2018,,2.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2019,,2.0,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2020,,1.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2021,,2.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2022,,1.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2023,,1.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PL,Poland,2024,,1.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2015,,8.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2016,,7.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2017,,5.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2018,,4.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2019,,4.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2020,,4.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2021,,4.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2022,,4.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2023,,4.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,PT,Portugal,2024,,4.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2015,,4.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2016,,3.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2017,,3.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2018,,2.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2019,,2.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2020,,3.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2021,,3.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2022,,3.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2023,,3.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RO,Romania,2024,,3.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2015,,10.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2016,,9.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2017,,8.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2018,,8.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2019,,6.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2020,,5.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2021,,6.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2022,,5.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2023,,5.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,RS,Serbia,2024,,5.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2015,,5.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2016,,5.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2017,,4.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2018,,4.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2019,,5.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2020,,6.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2021,,6.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2022,,5.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2023,,5.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SE,Sweden,2024,,6.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2015,,5.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2016,,5.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2017,,4.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2018,,3.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2019,,2.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2020,,3.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2021,,3.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2022,,2.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2023,,2.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SI,Slovenia,2024,,2.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2015,,7.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2016,,6.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2017,,5.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2018,,4.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2019,,3.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2020,,4.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2021,,4.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2022,,4.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2023,,3.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,SK,Slovakia,2024,,3.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2015,,5.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2016,,5.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2017,,6.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2018,,6.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2019,,7.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2020,,6.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2021,,6.4,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2022,,5.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2023,,5.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_POP,Percentage of total population,T,Total,TR,Türkiye,2024,,5.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2015,,271,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2016,,290,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2017,,267,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2018,,237,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2019,,220,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2020,,272,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2021,,284,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2022,,221,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2023,,241,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,AT,Austria,2024,,244,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BA,Bosnia and Herzegovina,2021,,242,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BA,Bosnia and Herzegovina,2022,,211,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BA,Bosnia and Herzegovina,2023,,181,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BA,Bosnia and Herzegovina,2024,,179,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2015,,430,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2016,,395,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2017,,357,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2018,,305,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2019,,278,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2020,,291,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2021,,324,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2022,,294,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2023,,294,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BE,Belgium,2024,,306,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BG,Bulgaria,2015,,337,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BG,Bulgaria,2016,,280,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,THS_PER,Thousand persons,T,Total,BG,Bulgaria,2017,,240,,,,,
